"time","rep","training_site","infections","importations","testPositive"
26,796,"FLW",0,0,3
26,797,"FB",42,0,418
26,797,"FLW",0,0,0
26,798,"FB",2,0,308
26,798,"FLW",0,0,2
26,799,"FB",0,0,192
26,799,"FLW",0,0,2
26,8,"FB",0,0,2
26,8,"FLW",0,0,1
26,80,"FB",27,0,465
26,80,"FLW",0,0,1
26,800,"FB",0,0,203
26,800,"FLW",0,0,1
26,801,"FB",0,0,0
26,801,"FLW",0,0,1
26,802,"FB",0,0,2
26,802,"FLW",14,0,340
26,803,"FB",1,0,192
26,803,"FLW",0,0,0
26,804,"FB",2,0,142
26,804,"FLW",0,0,1
26,805,"FB",1,0,141
26,805,"FLW",0,0,2
26,806,"FB",31,0,212
26,806,"FLW",0,0,1
26,807,"FB",1,0,189
26,807,"FLW",0,0,1
26,808,"FB",1,0,188
26,808,"FLW",0,0,2
26,809,"FB",0,0,189
26,809,"FLW",0,0,3
26,81,"FB",0,0,3
26,81,"FLW",0,0,1
26,810,"FB",2,0,209
26,810,"FLW",3,0,131
26,811,"FB",0,0,2
26,811,"FLW",2,0,279
26,812,"FB",0,0,4
26,812,"FLW",0,0,1
26,813,"FB",3,0,3
26,813,"FLW",0,0,0
26,814,"FB",0,0,4
26,814,"FLW",1,0,135
26,815,"FB",6,0,366
26,815,"FLW",0,0,0
26,816,"FB",1,0,406
26,816,"FLW",24,0,171
26,817,"FB",39,0,102
26,817,"FLW",0,0,1
26,818,"FB",3,0,408
26,818,"FLW",0,0,152
26,819,"FB",0,0,195
26,819,"FLW",0,0,1
26,82,"FB",0,0,209
26,82,"FLW",0,0,3
26,820,"FB",15,0,365
26,820,"FLW",0,0,5
26,821,"FB",0,0,212
26,821,"FLW",41,0,232
26,822,"FB",0,0,1
26,822,"FLW",30,0,56
26,823,"FB",0,0,2
26,823,"FLW",0,0,1
26,824,"FB",34,0,398
26,824,"FLW",0,0,2
26,825,"FB",13,0,85
26,825,"FLW",0,0,1
26,826,"FB",29,0,309
26,826,"FLW",0,0,2
26,827,"FB",0,0,3
26,827,"FLW",0,0,3
26,828,"FB",0,0,1
26,828,"FLW",0,0,107
26,829,"FB",9,0,496
26,829,"FLW",0,0,1
26,83,"FB",0,0,3
26,83,"FLW",0,0,0
26,830,"FB",0,0,1
26,830,"FLW",20,0,57
26,831,"FB",51,0,197
26,831,"FLW",0,0,2
26,832,"FB",0,0,0
26,832,"FLW",0,0,1
26,833,"FB",13,0,510
26,833,"FLW",0,0,2
26,834,"FB",14,0,21
26,834,"FLW",0,0,0
26,835,"FB",14,0,424
26,835,"FLW",4,0,128
26,836,"FB",61,0,185
26,836,"FLW",0,0,137
26,837,"FB",2,0,542
26,837,"FLW",12,0,169
26,838,"FB",4,0,6
26,838,"FLW",6,0,1
26,839,"FB",9,0,358
26,839,"FLW",0,0,1
26,84,"FB",3,0,150
26,84,"FLW",0,0,2
26,840,"FB",32,1,447
26,840,"FLW",2,0,157
26,841,"FB",28,0,105
26,841,"FLW",19,0,18
26,842,"FB",0,0,0
26,842,"FLW",0,0,2
26,843,"FB",0,0,204
26,843,"FLW",0,0,1
26,844,"FB",0,0,0
26,844,"FLW",0,0,2
26,845,"FB",6,0,543
26,845,"FLW",0,0,144
26,846,"FB",0,0,7
26,846,"FLW",0,0,0
26,847,"FB",1,0,203
26,847,"FLW",0,0,3
26,848,"FB",0,0,0
26,848,"FLW",0,0,1
26,849,"FB",3,0,190
26,849,"FLW",34,0,281
26,85,"FB",4,0,2
26,85,"FLW",6,0,3
26,850,"FB",0,0,2
26,850,"FLW",0,0,3
26,851,"FB",2,0,420
26,851,"FLW",0,0,3
26,852,"FB",0,0,1
26,852,"FLW",0,0,142
26,853,"FB",11,0,194
26,853,"FLW",0,0,0
26,854,"FB",0,0,0
26,854,"FLW",0,0,0
26,855,"FB",23,0,246
26,855,"FLW",12,0,94
26,856,"FB",26,0,27
26,856,"FLW",0,0,2
26,857,"FB",0,0,2
26,857,"FLW",0,0,0
26,858,"FB",4,0,4
26,858,"FLW",0,0,2
26,859,"FB",0,0,1
26,859,"FLW",0,0,1
26,86,"FB",27,0,21
26,86,"FLW",0,0,3
26,860,"FB",0,0,0
26,860,"FLW",0,0,1
26,861,"FB",5,0,191
26,861,"FLW",20,0,69
26,862,"FB",1,0,123
26,862,"FLW",0,0,1
26,863,"FB",42,0,367
26,863,"FLW",7,0,9
26,864,"FB",0,0,0
26,864,"FLW",0,0,0
26,865,"FB",0,0,1
26,865,"FLW",1,1,1
26,866,"FB",1,0,204
26,866,"FLW",0,0,1
26,867,"FB",6,0,314
26,867,"FLW",0,0,1
26,868,"FB",2,0,148
26,868,"FLW",0,0,3
26,869,"FB",0,0,3
26,869,"FLW",0,0,270
26,87,"FB",12,0,22
26,87,"FLW",1,0,131
26,870,"FB",36,0,85
26,870,"FLW",0,0,1
26,871,"FB",0,0,1
26,871,"FLW",0,0,1
26,872,"FB",65,0,285
26,872,"FLW",0,0,1
26,873,"FB",4,0,523
26,873,"FLW",1,0,115
26,874,"FB",0,0,199
26,874,"FLW",0,0,0
26,875,"FB",0,0,198
26,875,"FLW",0,0,2
26,876,"FB",22,0,466
26,876,"FLW",0,0,2
26,877,"FB",3,0,7
26,877,"FLW",0,0,1
26,878,"FB",40,0,100
26,878,"FLW",0,0,1
26,879,"FB",1,0,321
26,879,"FLW",0,0,0
26,88,"FB",2,0,207
26,88,"FLW",0,0,1
26,880,"FB",1,0,213
26,880,"FLW",0,0,0
26,881,"FB",1,0,352
26,881,"FLW",0,0,1
26,882,"FB",11,0,116
26,882,"FLW",0,0,1
26,883,"FB",0,0,202
26,883,"FLW",0,0,2
26,884,"FB",0,0,3
26,884,"FLW",0,0,1
26,885,"FB",1,0,134
26,885,"FLW",3,0,269
26,886,"FB",0,0,539
26,886,"FLW",0,0,3
26,887,"FB",18,0,150
26,887,"FLW",0,0,1
26,888,"FB",0,0,2
26,888,"FLW",7,0,372
26,889,"FB",1,0,546
26,889,"FLW",0,0,0
26,89,"FB",8,0,532
26,89,"FLW",0,0,1
26,890,"FB",2,0,144
26,890,"FLW",0,0,1
26,891,"FB",0,0,208
26,891,"FLW",0,0,1
26,892,"FB",2,0,542
26,892,"FLW",0,0,0
26,893,"FB",2,0,193
26,893,"FLW",0,0,1
26,894,"FB",0,0,193
26,894,"FLW",0,0,3
26,895,"FB",3,0,200
26,895,"FLW",0,0,0
26,896,"FB",3,0,397
26,896,"FLW",0,0,1
26,897,"FB",1,0,129
26,897,"FLW",0,0,120
26,898,"FB",24,0,34
26,898,"FLW",0,0,5
26,899,"FB",2,0,553
26,899,"FLW",0,0,1
26,9,"FB",10,0,507
26,9,"FLW",17,0,47
26,90,"FB",0,0,2
26,90,"FLW",0,0,0
26,900,"FB",3,0,4
26,900,"FLW",0,0,1
26,901,"FB",1,0,190
26,901,"FLW",0,0,2
26,902,"FB",4,0,561
26,902,"FLW",0,0,0
26,903,"FB",12,0,535
26,903,"FLW",0,0,2
26,904,"FB",0,0,136
26,904,"FLW",0,0,0
26,905,"FB",4,0,3
26,905,"FLW",0,0,3
26,906,"FB",19,0,15
26,906,"FLW",0,0,3
26,907,"FB",4,0,336
26,907,"FLW",0,0,3
26,908,"FB",4,0,359
26,908,"FLW",0,0,1
26,909,"FB",1,0,201
26,909,"FLW",0,0,1
26,91,"FB",3,0,201
26,91,"FLW",0,0,2
26,910,"FB",0,0,2
26,910,"FLW",0,0,0
26,911,"FB",0,0,204
26,911,"FLW",16,0,190
26,912,"FB",41,0,54
26,912,"FLW",1,0,0
26,913,"FB",1,0,529
26,913,"FLW",1,0,137
26,914,"FB",0,0,198
26,914,"FLW",0,0,0
26,915,"FB",10,0,174
26,915,"FLW",0,0,2
26,916,"FB",0,0,2
26,916,"FLW",17,0,83
26,917,"FB",0,0,141
26,917,"FLW",0,0,1
26,918,"FB",4,0,407
26,918,"FLW",16,0,214
26,919,"FB",23,0,443
26,919,"FLW",1,0,1
26,92,"FB",25,0,251
26,92,"FLW",0,0,3
26,920,"FB",1,0,193
26,920,"FLW",0,0,0
26,921,"FB",42,0,210
26,921,"FLW",4,0,124
26,922,"FB",1,0,199
26,922,"FLW",0,0,1
26,923,"FB",0,0,1
26,923,"FLW",0,0,1
26,924,"FB",21,0,194
26,924,"FLW",0,0,1
26,925,"FB",4,0,148
26,925,"FLW",0,0,0
26,926,"FB",0,0,205
26,926,"FLW",0,0,3
26,927,"FB",23,0,136
26,927,"FLW",0,0,0
26,928,"FB",0,0,2
26,928,"FLW",0,0,0
26,929,"FB",0,0,3
26,929,"FLW",0,0,2
26,93,"FB",5,0,288
26,93,"FLW",0,0,140
26,930,"FB",1,1,3
26,930,"FLW",45,0,91
26,931,"FB",1,0,3
26,931,"FLW",0,0,1
26,932,"FB",58,0,132
26,932,"FLW",0,0,4
26,933,"FB",27,0,136
26,933,"FLW",0,0,0
26,934,"FB",1,0,198
26,934,"FLW",0,0,0
26,935,"FB",0,0,3
26,935,"FLW",0,0,3
26,936,"FB",17,0,196
26,936,"FLW",4,0,115
26,937,"FB",0,0,207
26,937,"FLW",0,0,1
26,938,"FB",1,0,331
26,938,"FLW",0,0,2
26,939,"FB",23,0,483
26,939,"FLW",0,0,2
26,94,"FB",0,0,3
26,94,"FLW",3,0,275
26,940,"FB",0,0,2
26,940,"FLW",0,0,1
26,941,"FB",2,0,202
26,941,"FLW",0,0,0
26,942,"FB",1,0,125
26,942,"FLW",3,0,125
26,943,"FB",1,0,0
26,943,"FLW",0,0,3
26,944,"FB",1,0,141
26,944,"FLW",0,0,4
26,945,"FB",16,1,18
26,945,"FLW",0,0,2
26,946,"FB",29,0,485
26,946,"FLW",0,0,1
26,947,"FB",0,0,190
26,947,"FLW",3,0,126
26,948,"FB",2,0,195
26,948,"FLW",0,0,2
26,949,"FB",0,0,0
26,949,"FLW",0,0,1
26,95,"FB",0,0,1
26,95,"FLW",0,0,2
26,950,"FB",35,0,264
26,950,"FLW",0,0,1
26,951,"FB",0,0,1
26,951,"FLW",10,0,7
26,952,"FB",0,0,2
26,952,"FLW",0,0,3
26,953,"FB",0,0,1
26,953,"FLW",1,0,137
26,954,"FB",12,0,81
26,954,"FLW",0,0,140
26,955,"FB",0,0,0
26,955,"FLW",0,0,1
26,956,"FB",1,0,1
26,956,"FLW",0,0,1
26,957,"FB",0,0,2
26,957,"FLW",2,0,144
26,958,"FB",0,0,1
26,958,"FLW",0,0,144
26,959,"FB",0,0,1
26,959,"FLW",13,0,223
26,96,"FB",13,1,289
26,96,"FLW",1,0,132
26,960,"FB",0,0,2
26,960,"FLW",0,0,1
26,961,"FB",39,1,438
26,961,"FLW",0,0,5
26,962,"FB",9,0,165
26,962,"FLW",0,0,2
26,963,"FB",1,0,3
26,963,"FLW",0,0,0
26,964,"FB",4,0,6
26,964,"FLW",0,0,2
26,965,"FB",9,0,524
26,965,"FLW",2,0,148
26,966,"FB",12,1,473
26,966,"FLW",1,0,275
26,967,"FB",16,0,453
26,967,"FLW",0,0,2
26,968,"FB",3,0,543
26,968,"FLW",0,0,6
26,969,"FB",1,0,528
26,969,"FLW",0,0,2
26,97,"FB",4,0,196
26,97,"FLW",0,0,1
26,970,"FB",2,0,197
26,970,"FLW",0,0,4
26,971,"FB",0,0,215
26,971,"FLW",0,0,2
26,972,"FB",3,0,1
26,972,"FLW",0,0,2
26,973,"FB",49,0,65
26,973,"FLW",0,0,1
26,974,"FB",1,0,325
26,974,"FLW",0,0,0
26,975,"FB",0,0,1
26,975,"FLW",0,0,3
26,976,"FB",0,0,4
26,976,"FLW",22,0,345
26,977,"FB",2,0,191
26,977,"FLW",0,0,2
26,978,"FB",0,0,2
26,978,"FLW",0,0,2
26,979,"FB",4,0,200
26,979,"FLW",0,0,3
26,98,"FB",11,0,7
26,98,"FLW",2,0,121
26,980,"FB",0,0,532
26,980,"FLW",0,0,0
26,981,"FB",0,0,3
26,981,"FLW",5,0,144
26,982,"FB",0,0,1
26,982,"FLW",0,0,6
26,983,"FB",0,0,2
26,983,"FLW",0,0,2
26,984,"FB",0,0,4
26,984,"FLW",0,0,0
26,985,"FB",5,0,183
26,985,"FLW",24,0,155
26,986,"FB",2,0,505
26,986,"FLW",0,0,1
26,987,"FB",0,0,2
26,987,"FLW",0,0,2
26,988,"FB",1,1,2
26,988,"FLW",0,0,1
26,989,"FB",6,0,537
26,989,"FLW",2,0,398
26,99,"FB",0,0,2
26,99,"FLW",3,0,383
26,990,"FB",4,0,205
26,990,"FLW",0,0,0
26,991,"FB",0,0,3
26,991,"FLW",0,0,0
26,992,"FB",4,0,186
26,992,"FLW",0,0,1
26,993,"FB",3,0,3
26,993,"FLW",3,0,123
26,994,"FB",13,0,230
26,994,"FLW",0,0,110
26,995,"FB",0,0,189
26,995,"FLW",0,0,1
26,996,"FB",23,0,126
26,996,"FLW",0,0,1
26,997,"FB",0,0,3
26,997,"FLW",20,0,88
26,998,"FB",0,0,197
26,998,"FLW",0,0,3
26,999,"FB",67,0,228
26,999,"FLW",0,0,2
27,1,"FB",1,0,190
27,1,"FLW",0,0,1
27,10,"FB",0,0,1
27,10,"FLW",0,0,1
27,100,"FB",10,0,9
27,100,"FLW",0,0,0
27,1000,"FB",0,0,2
27,1000,"FLW",0,0,3
27,101,"FB",3,0,150
27,101,"FLW",0,0,1
27,102,"FB",8,0,539
27,102,"FLW",0,0,2
27,103,"FB",2,0,194
27,103,"FLW",31,0,269
27,104,"FB",0,0,193
27,104,"FLW",0,0,2
27,105,"FB",48,0,60
27,105,"FLW",0,0,0
27,106,"FB",1,0,543
27,106,"FLW",4,0,12
27,107,"FB",0,0,1
27,107,"FLW",17,0,88
27,108,"FB",2,0,389
27,108,"FLW",3,0,138
27,109,"FB",43,0,41
27,109,"FLW",0,0,1
27,11,"FB",0,0,204
27,11,"FLW",1,0,132
27,110,"FB",0,0,0
27,110,"FLW",0,0,1
27,111,"FB",0,0,202
27,111,"FLW",0,0,2
27,112,"FB",0,0,1
27,112,"FLW",0,0,0
27,113,"FB",0,0,1
27,113,"FLW",2,0,112
27,114,"FB",3,0,5
27,114,"FLW",0,0,396
27,115,"FB",22,0,447
27,115,"FLW",0,0,2
27,116,"FB",1,0,342
27,116,"FLW",2,0,117
27,117,"FB",0,0,200
27,117,"FLW",0,0,0
27,118,"FB",8,0,115
27,118,"FLW",0,0,2
27,119,"FB",0,0,2
27,119,"FLW",0,0,1
27,12,"FB",0,0,188
27,12,"FLW",0,0,1
27,120,"FB",3,0,118
27,120,"FLW",0,0,0
27,121,"FB",2,0,188
27,121,"FLW",0,0,3
27,122,"FB",14,0,282
27,122,"FLW",0,0,144
27,123,"FB",0,0,1
27,123,"FLW",0,0,148
27,124,"FB",0,0,0
27,124,"FLW",0,0,0
27,125,"FB",0,0,0
27,125,"FLW",0,0,1
27,126,"FB",0,0,192
27,126,"FLW",0,0,0
27,127,"FB",15,0,492
27,127,"FLW",1,0,1
27,128,"FB",0,0,356
27,128,"FLW",1,0,132
27,129,"FB",8,0,20
27,129,"FLW",6,0,115
27,13,"FB",2,0,177
27,13,"FLW",0,0,1
27,130,"FB",11,0,15
27,130,"FLW",1,0,134
27,131,"FB",26,0,277
27,131,"FLW",0,0,1
27,132,"FB",0,0,2
27,132,"FLW",11,0,384
27,133,"FB",0,0,4
27,133,"FLW",0,0,2
27,134,"FB",4,0,168
27,134,"FLW",0,0,0
27,135,"FB",4,0,203
27,135,"FLW",0,0,133
27,136,"FB",13,0,196
27,136,"FLW",2,0,137
27,137,"FB",3,0,1
27,137,"FLW",4,0,0
27,138,"FB",0,0,2
27,138,"FLW",10,0,101
27,139,"FB",31,0,123
27,139,"FLW",0,0,2
27,14,"FB",12,0,313
27,14,"FLW",0,0,0
27,140,"FB",23,0,450
27,140,"FLW",0,0,0
27,141,"FB",25,0,25
27,141,"FLW",0,0,1
27,142,"FB",18,0,114
27,142,"FLW",0,0,1
27,143,"FB",0,0,3
27,143,"FLW",0,0,1
27,144,"FB",0,0,203
27,144,"FLW",0,0,1
27,145,"FB",0,0,3
27,145,"FLW",0,0,1
27,146,"FB",1,0,310
27,146,"FLW",0,0,2
27,147,"FB",0,0,137
27,147,"FLW",0,0,1
27,148,"FB",0,0,326
27,148,"FLW",0,0,1
27,149,"FB",7,0,5
27,149,"FLW",0,0,1
27,15,"FB",0,0,198
27,15,"FLW",13,0,99
27,150,"FB",0,0,3
27,150,"FLW",0,0,2
27,151,"FB",0,0,1
27,151,"FLW",0,0,1
27,152,"FB",15,0,11
27,152,"FLW",0,0,150
27,153,"FB",5,0,203
27,153,"FLW",0,0,2
27,154,"FB",0,0,190
27,154,"FLW",0,0,2
27,155,"FB",0,0,4
27,155,"FLW",0,0,0
27,156,"FB",43,0,342
27,156,"FLW",23,0,22
27,157,"FB",0,0,0
27,157,"FLW",16,0,24
27,158,"FB",32,0,289
27,158,"FLW",0,0,0
27,159,"FB",2,0,142
27,159,"FLW",3,0,248
27,16,"FB",2,0,191
27,16,"FLW",0,0,3
27,160,"FB",4,0,555
27,160,"FLW",0,0,120
27,161,"FB",1,0,1
27,161,"FLW",0,0,3
27,162,"FB",4,0,383
27,162,"FLW",1,0,142
27,163,"FB",0,0,1
27,163,"FLW",0,0,116
27,164,"FB",62,0,310
27,164,"FLW",0,0,1
27,165,"FB",72,0,258
27,165,"FLW",15,0,201
27,166,"FB",1,0,186
27,166,"FLW",2,0,127
27,167,"FB",0,0,5
27,167,"FLW",0,0,3
27,168,"FB",2,0,400
27,168,"FLW",7,0,12
27,169,"FB",3,0,568
27,169,"FLW",7,0,231
27,17,"FB",0,0,2
27,17,"FLW",1,0,133
27,170,"FB",1,0,187
27,170,"FLW",0,0,0
27,171,"FB",0,0,1
27,171,"FLW",8,0,261
27,172,"FB",28,0,47
27,172,"FLW",0,0,1
27,173,"FB",0,0,3
27,173,"FLW",0,0,2
27,174,"FB",2,0,358
27,174,"FLW",0,0,1
27,175,"FB",0,0,3
27,175,"FLW",0,0,1
27,176,"FB",0,0,195
27,176,"FLW",3,0,4
27,177,"FB",0,0,536
27,177,"FLW",0,0,2
27,178,"FB",5,0,282
27,178,"FLW",23,0,79
27,179,"FB",0,0,198
27,179,"FLW",0,0,2
27,18,"FB",0,0,1
27,18,"FLW",20,0,22
27,180,"FB",15,0,409
27,180,"FLW",0,0,1
27,181,"FB",2,0,320
27,181,"FLW",0,0,2
27,182,"FB",0,0,0
27,182,"FLW",20,0,68
27,183,"FB",0,0,202
27,183,"FLW",1,0,115
27,184,"FB",0,0,0
27,184,"FLW",1,0,253
27,185,"FB",0,0,200
27,185,"FLW",16,0,75
27,186,"FB",0,0,7
27,186,"FLW",0,0,2
27,187,"FB",11,0,334
27,187,"FLW",0,0,2
27,188,"FB",0,0,2
27,188,"FLW",0,0,0
27,189,"FB",22,0,34
27,189,"FLW",0,0,133
27,19,"FB",4,0,9
27,19,"FLW",8,0,242
27,190,"FB",0,0,0
27,190,"FLW",0,0,2
27,191,"FB",0,0,2
27,191,"FLW",0,0,1
27,192,"FB",34,0,249
27,192,"FLW",0,0,5
27,193,"FB",0,0,0
27,193,"FLW",0,0,0
27,194,"FB",0,0,1
27,194,"FLW",0,0,132
27,195,"FB",1,0,184
27,195,"FLW",2,0,1
27,196,"FB",0,0,187
27,196,"FLW",23,0,32
27,197,"FB",37,0,52
27,197,"FLW",0,0,0
27,198,"FB",0,0,501
27,198,"FLW",0,0,7
27,199,"FB",0,0,0
27,199,"FLW",0,0,1
27,2,"FB",3,0,3
27,2,"FLW",0,0,1
27,20,"FB",0,0,189
27,20,"FLW",0,0,1
27,200,"FB",1,0,199
27,200,"FLW",0,0,0
27,201,"FB",0,0,2
27,201,"FLW",0,0,2
27,202,"FB",0,0,3
27,202,"FLW",2,0,130
27,203,"FB",10,0,502
27,203,"FLW",0,0,0
27,204,"FB",6,0,12
27,204,"FLW",0,0,130
27,205,"FB",0,0,2
27,205,"FLW",0,0,1
27,206,"FB",3,0,386
27,206,"FLW",0,0,1
27,207,"FB",1,0,3
27,207,"FLW",0,0,2
27,208,"FB",0,0,1
27,208,"FLW",3,0,286
27,209,"FB",24,0,328
27,209,"FLW",0,0,5
27,21,"FB",0,0,186
27,21,"FLW",0,0,0
27,210,"FB",6,0,320
27,210,"FLW",0,0,1
27,211,"FB",0,0,1
27,211,"FLW",3,0,411
27,212,"FB",0,0,3
27,212,"FLW",51,0,85
27,213,"FB",0,0,0
27,213,"FLW",0,0,2
27,214,"FB",0,0,203
27,214,"FLW",0,0,1
27,215,"FB",3,0,135
27,215,"FLW",23,1,110
27,216,"FB",1,0,320
27,216,"FLW",1,0,395
27,217,"FB",0,0,193
27,217,"FLW",0,0,2
27,218,"FB",60,0,109
27,218,"FLW",0,0,128
27,219,"FB",12,0,151
27,219,"FLW",0,0,2
27,22,"FB",0,0,1
27,22,"FLW",0,0,0
27,220,"FB",48,0,320
27,220,"FLW",0,0,2
27,221,"FB",0,0,0
27,221,"FLW",0,0,2
27,222,"FB",0,0,198
27,222,"FLW",5,0,8
27,223,"FB",0,0,183
27,223,"FLW",0,0,1
27,224,"FB",0,0,2
27,224,"FLW",0,0,1
27,225,"FB",5,0,474
27,225,"FLW",0,0,2
27,226,"FB",3,0,517
27,226,"FLW",0,0,0
27,227,"FB",14,0,356
27,227,"FLW",8,0,150
27,228,"FB",2,0,170
27,228,"FLW",0,0,2
27,229,"FB",0,0,3
27,229,"FLW",1,1,0
27,23,"FB",21,0,148
27,23,"FLW",14,0,217
27,230,"FB",32,0,39
27,230,"FLW",0,0,128
27,231,"FB",0,0,2
27,231,"FLW",0,0,4
27,232,"FB",2,0,1
27,232,"FLW",0,0,1
27,233,"FB",38,0,300
27,233,"FLW",0,0,1
27,234,"FB",4,0,182
27,234,"FLW",0,0,1
27,235,"FB",0,0,195
27,235,"FLW",0,0,1
27,236,"FB",3,0,206
27,236,"FLW",0,0,1
27,237,"FB",0,0,3
27,237,"FLW",0,0,0
27,238,"FB",26,0,293
27,238,"FLW",0,0,1
27,239,"FB",0,0,123
27,239,"FLW",0,0,0
27,24,"FB",20,0,490
27,24,"FLW",0,0,140
27,240,"FB",1,0,324
27,240,"FLW",0,0,128
27,241,"FB",17,0,410
27,241,"FLW",0,0,1
27,242,"FB",8,0,12
27,242,"FLW",0,0,2
27,243,"FB",6,0,197
27,243,"FLW",0,0,3
27,244,"FB",0,0,2
27,244,"FLW",0,0,133
27,245,"FB",3,0,323
27,245,"FLW",0,0,1
27,246,"FB",2,0,512
27,246,"FLW",0,0,1
27,247,"FB",1,1,2
27,247,"FLW",1,0,142
27,248,"FB",6,0,295
27,248,"FLW",0,0,143
27,249,"FB",0,0,204
27,249,"FLW",0,0,2
27,25,"FB",1,0,179
27,25,"FLW",0,0,1
27,250,"FB",2,0,400
27,250,"FLW",0,0,0
27,251,"FB",1,0,388
27,251,"FLW",1,0,417
27,252,"FB",0,0,3
27,252,"FLW",0,0,0
27,253,"FB",10,0,170
27,253,"FLW",2,0,2
27,254,"FB",0,0,2
27,254,"FLW",0,0,1
27,255,"FB",0,0,3
27,255,"FLW",2,0,117
27,256,"FB",9,0,529
27,256,"FLW",0,0,128
27,257,"FB",0,0,2
27,257,"FLW",0,0,1
27,258,"FB",29,0,453
27,258,"FLW",0,0,1
27,259,"FB",33,0,69
27,259,"FLW",0,0,1
27,26,"FB",0,0,145
27,26,"FLW",25,0,167
27,260,"FB",0,0,2
27,260,"FLW",24,0,18
27,261,"FB",0,0,198
27,261,"FLW",1,0,133
27,262,"FB",1,0,411
27,262,"FLW",0,0,3
27,263,"FB",0,0,2
27,263,"FLW",0,0,0
27,264,"FB",0,0,148
27,264,"FLW",3,0,125
27,265,"FB",0,0,1
27,265,"FLW",0,0,143
27,266,"FB",0,0,197
27,266,"FLW",0,0,3
27,267,"FB",2,1,390
27,267,"FLW",0,0,280
27,268,"FB",15,0,260
27,268,"FLW",0,0,2
27,269,"FB",0,0,2
27,269,"FLW",0,0,2
27,27,"FB",15,0,520
27,27,"FLW",3,0,125
27,270,"FB",3,0,514
27,270,"FLW",0,0,2
27,271,"FB",3,0,193
27,271,"FLW",0,0,2
27,272,"FB",0,0,1
27,272,"FLW",12,0,36
27,273,"FB",0,0,204
27,273,"FLW",0,0,1
27,274,"FB",5,0,192
27,274,"FLW",0,0,0
27,275,"FB",1,0,208
27,275,"FLW",0,0,1
27,276,"FB",1,0,194
27,276,"FLW",0,0,2
27,277,"FB",0,0,3
27,277,"FLW",0,0,0
27,278,"FB",33,0,81
27,278,"FLW",0,0,1
27,279,"FB",0,0,0
27,279,"FLW",21,0,214
27,28,"FB",0,0,2
27,28,"FLW",1,0,118
27,280,"FB",0,0,3
27,280,"FLW",0,0,1
27,281,"FB",0,0,192
27,281,"FLW",0,0,4
27,282,"FB",0,0,529
27,282,"FLW",0,0,2
27,283,"FB",0,0,534
27,283,"FLW",2,0,122
27,284,"FB",2,0,120
27,284,"FLW",0,0,0
27,285,"FB",1,0,5
27,285,"FLW",0,0,1
27,286,"FB",28,0,129
27,286,"FLW",0,0,0
27,287,"FB",0,0,3
27,287,"FLW",6,0,401
27,288,"FB",0,0,2
27,288,"FLW",0,0,1
27,289,"FB",11,0,364
27,289,"FLW",0,0,0
27,29,"FB",0,0,1
27,29,"FLW",0,0,131
27,290,"FB",0,0,320
27,290,"FLW",0,0,382
27,291,"FB",1,0,321
27,291,"FLW",1,0,129
27,292,"FB",0,0,4
27,292,"FLW",0,0,138
27,293,"FB",4,0,295
27,293,"FLW",0,0,1
27,294,"FB",0,0,1
27,294,"FLW",0,0,1
27,295,"FB",0,0,1
27,295,"FLW",0,0,0
27,296,"FB",33,0,302
27,296,"FLW",1,0,136
27,297,"FB",0,0,2
27,297,"FLW",0,0,1
27,298,"FB",0,0,3
27,298,"FLW",0,0,1
27,299,"FB",27,0,131
27,299,"FLW",0,0,0
27,3,"FB",49,0,317
27,3,"FLW",0,0,132
27,30,"FB",61,0,108
27,30,"FLW",1,0,121
27,300,"FB",2,0,134
27,300,"FLW",0,0,3
27,301,"FB",0,0,0
27,301,"FLW",0,0,0
27,302,"FB",1,0,2
27,302,"FLW",0,0,2
27,303,"FB",0,0,196
27,303,"FLW",0,0,1
27,304,"FB",34,0,36
27,304,"FLW",0,0,3
27,305,"FB",0,0,0
27,305,"FLW",0,0,1
27,306,"FB",21,0,53
27,306,"FLW",0,0,3
27,307,"FB",18,0,27
27,307,"FLW",3,0,2
27,308,"FB",0,0,2
27,308,"FLW",0,0,1
27,309,"FB",1,0,351
27,309,"FLW",0,0,0
27,31,"FB",30,0,329
27,31,"FLW",10,0,103
27,310,"FB",0,0,6
27,310,"FLW",0,0,0
27,311,"FB",16,0,362
27,311,"FLW",0,0,1
27,312,"FB",18,0,314
27,312,"FLW",1,1,2
27,313,"FB",0,0,2
27,313,"FLW",0,0,0
27,314,"FB",19,0,144
27,314,"FLW",0,0,0
27,315,"FB",16,0,167
27,315,"FLW",0,0,4
27,316,"FB",1,1,2
27,316,"FLW",0,0,137
27,317,"FB",0,0,560
27,317,"FLW",0,0,2
27,318,"FB",1,0,184
27,318,"FLW",0,0,0
27,319,"FB",1,0,185
27,319,"FLW",3,0,3
27,32,"FB",4,0,341
27,32,"FLW",0,0,2
27,320,"FB",0,0,1
27,320,"FLW",0,0,0
27,321,"FB",0,0,1
27,321,"FLW",1,0,144
27,322,"FB",0,0,2
27,322,"FLW",0,0,2
27,323,"FB",0,0,3
27,323,"FLW",0,0,1
27,324,"FB",0,0,194
27,324,"FLW",0,0,2
27,325,"FB",1,0,208
27,325,"FLW",0,0,2
27,326,"FB",0,0,202
27,326,"FLW",2,0,138
27,327,"FB",14,0,289
27,327,"FLW",0,0,5
27,328,"FB",0,0,1
27,328,"FLW",0,0,253
