"time","rep","importation","sim_scenario","infections"
56,787,1,"Baseline",0
57,787,1,"Baseline",0
58,787,1,"Baseline",0
59,787,1,"Baseline",0
60,787,1,"Baseline",0
61,787,1,"Baseline",0
62,787,1,"Baseline",0
63,787,1,"Baseline",0
64,787,1,"Baseline",0
65,787,1,"Baseline",0
66,787,1,"Baseline",0
67,787,1,"Baseline",0
68,787,1,"Baseline",0
69,787,1,"Baseline",0
70,787,1,"Baseline",0
71,787,1,"Baseline",0
72,787,1,"Baseline",0
73,787,1,"Baseline",0
1,788,1,"Baseline",0
2,788,1,"Baseline",0
3,788,1,"Baseline",0
4,788,1,"Baseline",0
5,788,1,"Baseline",2
6,788,1,"Baseline",0
7,788,1,"Baseline",0
8,788,1,"Baseline",0
9,788,1,"Baseline",0
10,788,1,"Baseline",0
11,788,1,"Baseline",0
12,788,1,"Baseline",0
13,788,1,"Baseline",0
14,788,1,"Baseline",0
15,788,1,"Baseline",0
16,788,1,"Baseline",0
17,788,1,"Baseline",0
18,788,1,"Baseline",0
19,788,1,"Baseline",0
20,788,1,"Baseline",0
21,788,1,"Baseline",0
22,788,1,"Baseline",0
23,788,1,"Baseline",0
24,788,1,"Baseline",0
25,788,1,"Baseline",0
26,788,1,"Baseline",0
27,788,1,"Baseline",0
28,788,1,"Baseline",0
29,788,1,"Baseline",0
30,788,1,"Baseline",0
31,788,1,"Baseline",0
32,788,1,"Baseline",0
33,788,1,"Baseline",0
34,788,1,"Baseline",0
35,788,1,"Baseline",0
36,788,1,"Baseline",0
37,788,1,"Baseline",0
38,788,1,"Baseline",0
39,788,1,"Baseline",0
40,788,1,"Baseline",0
41,788,1,"Baseline",0
42,788,1,"Baseline",0
43,788,1,"Baseline",0
44,788,1,"Baseline",0
45,788,1,"Baseline",0
46,788,1,"Baseline",0
47,788,1,"Baseline",0
48,788,1,"Baseline",0
49,788,1,"Baseline",0
50,788,1,"Baseline",0
51,788,1,"Baseline",0
52,788,1,"Baseline",0
53,788,1,"Baseline",0
54,788,1,"Baseline",0
55,788,1,"Baseline",0
56,788,1,"Baseline",0
57,788,1,"Baseline",0
58,788,1,"Baseline",0
59,788,1,"Baseline",0
60,788,1,"Baseline",0
61,788,1,"Baseline",0
62,788,1,"Baseline",0
63,788,1,"Baseline",0
64,788,1,"Baseline",0
65,788,1,"Baseline",0
66,788,1,"Baseline",0
67,788,1,"Baseline",0
68,788,1,"Baseline",0
69,788,1,"Baseline",0
70,788,1,"Baseline",0
71,788,1,"Baseline",0
72,788,1,"Baseline",0
73,788,1,"Baseline",0
1,789,1,"Baseline",0
2,789,1,"Baseline",0
3,789,1,"Baseline",0
4,789,1,"Baseline",0
5,789,1,"Baseline",0
6,789,1,"Baseline",0
7,789,1,"Baseline",0
8,789,1,"Baseline",0
9,789,1,"Baseline",0
10,789,1,"Baseline",0
11,789,1,"Baseline",0
12,789,1,"Baseline",0
13,789,1,"Baseline",0
14,789,1,"Baseline",0
15,789,1,"Baseline",0
16,789,1,"Baseline",0
17,789,1,"Baseline",0
18,789,1,"Baseline",0
19,789,1,"Baseline",1
20,789,1,"Baseline",0
21,789,1,"Baseline",1
22,789,1,"Baseline",0
23,789,1,"Baseline",1
24,789,1,"Baseline",1
25,789,1,"Baseline",1
26,789,1,"Baseline",1
27,789,1,"Baseline",5
28,789,1,"Baseline",6
29,789,1,"Baseline",4
30,789,1,"Baseline",4
31,789,1,"Baseline",10
32,789,1,"Baseline",8
33,789,1,"Baseline",7
34,789,1,"Baseline",11
35,789,1,"Baseline",16
36,789,1,"Baseline",15
37,789,1,"Baseline",12
38,789,1,"Baseline",18
39,789,1,"Baseline",14
40,789,1,"Baseline",14
41,789,1,"Baseline",22
42,789,1,"Baseline",20
43,789,1,"Baseline",19
44,789,1,"Baseline",10
45,789,1,"Baseline",14
46,789,1,"Baseline",20
47,789,1,"Baseline",18
48,789,1,"Baseline",13
49,789,1,"Baseline",8
50,789,1,"Baseline",15
51,789,1,"Baseline",10
52,789,1,"Baseline",10
53,789,1,"Baseline",8
54,789,1,"Baseline",4
55,789,1,"Baseline",10
56,789,1,"Baseline",10
57,789,1,"Baseline",7
58,789,1,"Baseline",4
59,789,1,"Baseline",0
60,789,1,"Baseline",4
61,789,1,"Baseline",4
62,789,1,"Baseline",2
63,789,1,"Baseline",0
64,789,1,"Baseline",0
65,789,1,"Baseline",0
66,789,1,"Baseline",0
67,789,1,"Baseline",0
68,789,1,"Baseline",0
69,789,1,"Baseline",0
70,789,1,"Baseline",0
71,789,1,"Baseline",0
72,789,1,"Baseline",0
73,789,1,"Baseline",0
1,790,1,"Baseline",0
2,790,1,"Baseline",0
3,790,1,"Baseline",0
4,790,1,"Baseline",0
5,790,1,"Baseline",0
6,790,1,"Baseline",0
7,790,1,"Baseline",0
8,790,1,"Baseline",0
9,790,1,"Baseline",0
10,790,1,"Baseline",0
11,790,1,"Baseline",0
12,790,1,"Baseline",0
13,790,1,"Baseline",0
14,790,1,"Baseline",0
15,790,1,"Baseline",0
16,790,1,"Baseline",0
17,790,1,"Baseline",0
18,790,1,"Baseline",0
19,790,1,"Baseline",0
20,790,1,"Baseline",0
21,790,1,"Baseline",0
22,790,1,"Baseline",0
23,790,1,"Baseline",0
24,790,1,"Baseline",0
25,790,1,"Baseline",0
26,790,1,"Baseline",0
27,790,1,"Baseline",0
28,790,1,"Baseline",0
29,790,1,"Baseline",0
30,790,1,"Baseline",0
31,790,1,"Baseline",0
32,790,1,"Baseline",0
33,790,1,"Baseline",0
34,790,1,"Baseline",0
35,790,1,"Baseline",0
36,790,1,"Baseline",0
37,790,1,"Baseline",0
38,790,1,"Baseline",0
39,790,1,"Baseline",0
40,790,1,"Baseline",0
41,790,1,"Baseline",0
42,790,1,"Baseline",0
43,790,1,"Baseline",0
44,790,1,"Baseline",0
45,790,1,"Baseline",0
46,790,1,"Baseline",0
47,790,1,"Baseline",0
48,790,1,"Baseline",0
49,790,1,"Baseline",0
50,790,1,"Baseline",0
51,790,1,"Baseline",0
52,790,1,"Baseline",0
53,790,1,"Baseline",0
54,790,1,"Baseline",0
55,790,1,"Baseline",0
56,790,1,"Baseline",0
57,790,1,"Baseline",0
58,790,1,"Baseline",0
59,790,1,"Baseline",0
60,790,1,"Baseline",0
61,790,1,"Baseline",0
62,790,1,"Baseline",0
63,790,1,"Baseline",0
64,790,1,"Baseline",0
65,790,1,"Baseline",0
66,790,1,"Baseline",0
67,790,1,"Baseline",0
68,790,1,"Baseline",0
69,790,1,"Baseline",0
70,790,1,"Baseline",0
71,790,1,"Baseline",0
72,790,1,"Baseline",0
73,790,1,"Baseline",0
1,791,1,"Baseline",1
2,791,1,"Baseline",0
3,791,1,"Baseline",2
4,791,1,"Baseline",0
5,791,1,"Baseline",1
6,791,1,"Baseline",0
7,791,1,"Baseline",0
8,791,1,"Baseline",0
9,791,1,"Baseline",0
10,791,1,"Baseline",0
11,791,1,"Baseline",0
12,791,1,"Baseline",1
13,791,1,"Baseline",0
14,791,1,"Baseline",0
15,791,1,"Baseline",0
16,791,1,"Baseline",0
17,791,1,"Baseline",1
18,791,1,"Baseline",1
19,791,1,"Baseline",0
20,791,1,"Baseline",0
21,791,1,"Baseline",1
22,791,1,"Baseline",0
23,791,1,"Baseline",0
24,791,1,"Baseline",0
25,791,1,"Baseline",0
26,791,1,"Baseline",1
27,791,1,"Baseline",0
28,791,1,"Baseline",0
29,791,1,"Baseline",0
30,791,1,"Baseline",1
31,791,1,"Baseline",1
32,791,1,"Baseline",0
33,791,1,"Baseline",1
34,791,1,"Baseline",2
35,791,1,"Baseline",1
36,791,1,"Baseline",1
37,791,1,"Baseline",0
38,791,1,"Baseline",2
39,791,1,"Baseline",1
40,791,1,"Baseline",2
41,791,1,"Baseline",5
42,791,1,"Baseline",3
43,791,1,"Baseline",1
44,791,1,"Baseline",6
45,791,1,"Baseline",6
46,791,1,"Baseline",5
47,791,1,"Baseline",11
48,791,1,"Baseline",7
49,791,1,"Baseline",8
50,791,1,"Baseline",9
51,791,1,"Baseline",13
52,791,1,"Baseline",14
53,791,1,"Baseline",5
54,791,1,"Baseline",16
55,791,1,"Baseline",13
56,791,1,"Baseline",9
57,791,1,"Baseline",6
58,791,1,"Baseline",4
59,791,1,"Baseline",6
60,791,1,"Baseline",6
61,791,1,"Baseline",2
62,791,1,"Baseline",5
63,791,1,"Baseline",4
64,791,1,"Baseline",3
65,791,1,"Baseline",1
66,791,1,"Baseline",3
67,791,1,"Baseline",1
68,791,1,"Baseline",1
69,791,1,"Baseline",0
70,791,1,"Baseline",2
71,791,1,"Baseline",2
72,791,1,"Baseline",0
73,791,1,"Baseline",0
1,792,1,"Baseline",3
2,792,1,"Baseline",1
3,792,1,"Baseline",1
4,792,1,"Baseline",2
5,792,1,"Baseline",4
6,792,1,"Baseline",3
7,792,1,"Baseline",4
8,792,1,"Baseline",3
9,792,1,"Baseline",9
10,792,1,"Baseline",7
11,792,1,"Baseline",7
12,792,1,"Baseline",10
13,792,1,"Baseline",6
14,792,1,"Baseline",8
15,792,1,"Baseline",9
16,792,1,"Baseline",11
17,792,1,"Baseline",7
18,792,1,"Baseline",15
19,792,1,"Baseline",18
20,792,1,"Baseline",15
21,792,1,"Baseline",19
22,792,1,"Baseline",18
23,792,1,"Baseline",23
24,792,1,"Baseline",26
25,792,1,"Baseline",27
26,792,1,"Baseline",31
27,792,1,"Baseline",29
28,792,1,"Baseline",32
29,792,1,"Baseline",33
30,792,1,"Baseline",38
31,792,1,"Baseline",39
32,792,1,"Baseline",33
33,792,1,"Baseline",27
34,792,1,"Baseline",9
35,792,1,"Baseline",30
36,792,1,"Baseline",18
37,792,1,"Baseline",18
38,792,1,"Baseline",19
39,792,1,"Baseline",13
40,792,1,"Baseline",12
41,792,1,"Baseline",11
42,792,1,"Baseline",11
43,792,1,"Baseline",12
44,792,1,"Baseline",11
45,792,1,"Baseline",10
46,792,1,"Baseline",12
47,792,1,"Baseline",19
48,792,1,"Baseline",12
49,792,1,"Baseline",11
50,792,1,"Baseline",9
51,792,1,"Baseline",11
52,792,1,"Baseline",9
53,792,1,"Baseline",9
54,792,1,"Baseline",10
55,792,1,"Baseline",6
56,792,1,"Baseline",6
57,792,1,"Baseline",3
58,792,1,"Baseline",5
59,792,1,"Baseline",5
60,792,1,"Baseline",9
61,792,1,"Baseline",0
62,792,1,"Baseline",5
63,792,1,"Baseline",3
64,792,1,"Baseline",1
65,792,1,"Baseline",0
66,792,1,"Baseline",0
67,792,1,"Baseline",1
68,792,1,"Baseline",2
69,792,1,"Baseline",0
70,792,1,"Baseline",0
71,792,1,"Baseline",0
72,792,1,"Baseline",0
73,792,1,"Baseline",0
1,793,1,"Baseline",0
2,793,1,"Baseline",0
3,793,1,"Baseline",0
4,793,1,"Baseline",0
5,793,1,"Baseline",0
6,793,1,"Baseline",0
7,793,1,"Baseline",0
8,793,1,"Baseline",0
9,793,1,"Baseline",0
10,793,1,"Baseline",0
11,793,1,"Baseline",0
12,793,1,"Baseline",0
13,793,1,"Baseline",0
14,793,1,"Baseline",0
15,793,1,"Baseline",0
16,793,1,"Baseline",0
17,793,1,"Baseline",0
18,793,1,"Baseline",0
19,793,1,"Baseline",0
20,793,1,"Baseline",0
21,793,1,"Baseline",0
22,793,1,"Baseline",0
23,793,1,"Baseline",0
24,793,1,"Baseline",0
25,793,1,"Baseline",0
26,793,1,"Baseline",1
27,793,1,"Baseline",0
28,793,1,"Baseline",0
29,793,1,"Baseline",0
30,793,1,"Baseline",1
31,793,1,"Baseline",0
32,793,1,"Baseline",1
33,793,1,"Baseline",1
34,793,1,"Baseline",1
35,793,1,"Baseline",2
36,793,1,"Baseline",1
37,793,1,"Baseline",1
38,793,1,"Baseline",1
39,793,1,"Baseline",3
40,793,1,"Baseline",4
41,793,1,"Baseline",1
42,793,1,"Baseline",3
43,793,1,"Baseline",6
44,793,1,"Baseline",3
45,793,1,"Baseline",7
46,793,1,"Baseline",4
47,793,1,"Baseline",10
48,793,1,"Baseline",9
49,793,1,"Baseline",6
50,793,1,"Baseline",9
51,793,1,"Baseline",5
52,793,1,"Baseline",10
53,793,1,"Baseline",3
54,793,1,"Baseline",9
55,793,1,"Baseline",6
56,793,1,"Baseline",12
57,793,1,"Baseline",7
58,793,1,"Baseline",5
59,793,1,"Baseline",4
60,793,1,"Baseline",6
61,793,1,"Baseline",7
62,793,1,"Baseline",5
63,793,1,"Baseline",2
64,793,1,"Baseline",7
65,793,1,"Baseline",4
66,793,1,"Baseline",2
67,793,1,"Baseline",5
68,793,1,"Baseline",1
69,793,1,"Baseline",2
70,793,1,"Baseline",4
71,793,1,"Baseline",1
72,793,1,"Baseline",0
73,793,1,"Baseline",1
1,794,1,"Baseline",1
2,794,1,"Baseline",1
3,794,1,"Baseline",1
4,794,1,"Baseline",0
5,794,1,"Baseline",1
6,794,1,"Baseline",0
7,794,1,"Baseline",3
8,794,1,"Baseline",2
9,794,1,"Baseline",5
10,794,1,"Baseline",1
11,794,1,"Baseline",3
12,794,1,"Baseline",5
13,794,1,"Baseline",2
14,794,1,"Baseline",0
15,794,1,"Baseline",2
16,794,1,"Baseline",1
17,794,1,"Baseline",3
18,794,1,"Baseline",4
19,794,1,"Baseline",4
20,794,1,"Baseline",8
21,794,1,"Baseline",3
22,794,1,"Baseline",11
23,794,1,"Baseline",4
24,794,1,"Baseline",11
25,794,1,"Baseline",11
26,794,1,"Baseline",12
27,794,1,"Baseline",9
28,794,1,"Baseline",8
29,794,1,"Baseline",12
30,794,1,"Baseline",16
31,794,1,"Baseline",11
32,794,1,"Baseline",6
33,794,1,"Baseline",8
34,794,1,"Baseline",4
35,794,1,"Baseline",7
36,794,1,"Baseline",6
37,794,1,"Baseline",2
38,794,1,"Baseline",6
39,794,1,"Baseline",2
40,794,1,"Baseline",7
41,794,1,"Baseline",2
42,794,1,"Baseline",2
43,794,1,"Baseline",1
44,794,1,"Baseline",0
45,794,1,"Baseline",2
46,794,1,"Baseline",0
47,794,1,"Baseline",1
48,794,1,"Baseline",0
49,794,1,"Baseline",0
50,794,1,"Baseline",0
51,794,1,"Baseline",0
52,794,1,"Baseline",0
53,794,1,"Baseline",0
54,794,1,"Baseline",1
55,794,1,"Baseline",1
56,794,1,"Baseline",1
57,794,1,"Baseline",0
58,794,1,"Baseline",2
59,794,1,"Baseline",1
60,794,1,"Baseline",3
61,794,1,"Baseline",1
62,794,1,"Baseline",6
63,794,1,"Baseline",4
64,794,1,"Baseline",3
65,794,1,"Baseline",4
66,794,1,"Baseline",8
67,794,1,"Baseline",7
68,794,1,"Baseline",9
69,794,1,"Baseline",16
70,794,1,"Baseline",8
71,794,1,"Baseline",6
72,794,1,"Baseline",15
73,794,1,"Baseline",9
1,795,1,"Baseline",0
2,795,1,"Baseline",1
3,795,1,"Baseline",0
4,795,1,"Baseline",0
5,795,1,"Baseline",1
6,795,1,"Baseline",0
7,795,1,"Baseline",0
8,795,1,"Baseline",1
9,795,1,"Baseline",0
10,795,1,"Baseline",0
11,795,1,"Baseline",1
12,795,1,"Baseline",0
13,795,1,"Baseline",0
14,795,1,"Baseline",0
15,795,1,"Baseline",0
16,795,1,"Baseline",0
17,795,1,"Baseline",0
18,795,1,"Baseline",0
19,795,1,"Baseline",0
20,795,1,"Baseline",0
21,795,1,"Baseline",0
22,795,1,"Baseline",0
23,795,1,"Baseline",0
24,795,1,"Baseline",0
25,795,1,"Baseline",0
26,795,1,"Baseline",0
27,795,1,"Baseline",0
28,795,1,"Baseline",0
29,795,1,"Baseline",0
30,795,1,"Baseline",0
31,795,1,"Baseline",0
32,795,1,"Baseline",0
33,795,1,"Baseline",0
34,795,1,"Baseline",0
35,795,1,"Baseline",0
36,795,1,"Baseline",0
37,795,1,"Baseline",0
38,795,1,"Baseline",0
39,795,1,"Baseline",0
40,795,1,"Baseline",0
41,795,1,"Baseline",0
42,795,1,"Baseline",0
43,795,1,"Baseline",0
44,795,1,"Baseline",0
45,795,1,"Baseline",0
46,795,1,"Baseline",0
47,795,1,"Baseline",0
48,795,1,"Baseline",0
49,795,1,"Baseline",0
50,795,1,"Baseline",0
51,795,1,"Baseline",0
52,795,1,"Baseline",0
53,795,1,"Baseline",0
54,795,1,"Baseline",0
55,795,1,"Baseline",0
56,795,1,"Baseline",0
57,795,1,"Baseline",0
58,795,1,"Baseline",0
59,795,1,"Baseline",0
60,795,1,"Baseline",0
61,795,1,"Baseline",0
62,795,1,"Baseline",0
63,795,1,"Baseline",0
64,795,1,"Baseline",0
65,795,1,"Baseline",0
66,795,1,"Baseline",0
67,795,1,"Baseline",0
68,795,1,"Baseline",0
69,795,1,"Baseline",0
70,795,1,"Baseline",0
71,795,1,"Baseline",0
72,795,1,"Baseline",0
73,795,1,"Baseline",0
1,796,1,"Baseline",0
2,796,1,"Baseline",0
3,796,1,"Baseline",0
4,796,1,"Baseline",0
5,796,1,"Baseline",0
6,796,1,"Baseline",0
7,796,1,"Baseline",0
8,796,1,"Baseline",0
9,796,1,"Baseline",0
10,796,1,"Baseline",0
11,796,1,"Baseline",0
12,796,1,"Baseline",0
13,796,1,"Baseline",0
14,796,1,"Baseline",0
15,796,1,"Baseline",0
16,796,1,"Baseline",0
17,796,1,"Baseline",0
18,796,1,"Baseline",0
19,796,1,"Baseline",0
20,796,1,"Baseline",0
21,796,1,"Baseline",0
22,796,1,"Baseline",0
23,796,1,"Baseline",0
24,796,1,"Baseline",0
25,796,1,"Baseline",0
26,796,1,"Baseline",0
27,796,1,"Baseline",0
28,796,1,"Baseline",0
29,796,1,"Baseline",0
30,796,1,"Baseline",0
31,796,1,"Baseline",0
32,796,1,"Baseline",0
33,796,1,"Baseline",0
34,796,1,"Baseline",0
35,796,1,"Baseline",0
36,796,1,"Baseline",0
37,796,1,"Baseline",0
38,796,1,"Baseline",0
39,796,1,"Baseline",0
40,796,1,"Baseline",0
41,796,1,"Baseline",0
42,796,1,"Baseline",0
43,796,1,"Baseline",0
44,796,1,"Baseline",0
45,796,1,"Baseline",0
46,796,1,"Baseline",0
47,796,1,"Baseline",0
48,796,1,"Baseline",0
49,796,1,"Baseline",0
50,796,1,"Baseline",0
51,796,1,"Baseline",0
52,796,1,"Baseline",0
53,796,1,"Baseline",0
54,796,1,"Baseline",0
55,796,1,"Baseline",0
56,796,1,"Baseline",0
57,796,1,"Baseline",0
58,796,1,"Baseline",0
59,796,1,"Baseline",0
60,796,1,"Baseline",0
61,796,1,"Baseline",0
62,796,1,"Baseline",0
63,796,1,"Baseline",0
64,796,1,"Baseline",0
65,796,1,"Baseline",0
66,796,1,"Baseline",0
67,796,1,"Baseline",0
68,796,1,"Baseline",0
69,796,1,"Baseline",0
70,796,1,"Baseline",0
71,796,1,"Baseline",0
72,796,1,"Baseline",0
73,796,1,"Baseline",0
1,797,1,"Baseline",0
2,797,1,"Baseline",1
3,797,1,"Baseline",0
4,797,1,"Baseline",0
5,797,1,"Baseline",2
6,797,1,"Baseline",1
7,797,1,"Baseline",1
8,797,1,"Baseline",0
9,797,1,"Baseline",1
10,797,1,"Baseline",1
11,797,1,"Baseline",3
12,797,1,"Baseline",5
13,797,1,"Baseline",0
14,797,1,"Baseline",1
15,797,1,"Baseline",2
16,797,1,"Baseline",2
17,797,1,"Baseline",7
18,797,1,"Baseline",1
19,797,1,"Baseline",5
20,797,1,"Baseline",8
21,797,1,"Baseline",12
22,797,1,"Baseline",11
23,797,1,"Baseline",5
24,797,1,"Baseline",14
25,797,1,"Baseline",10
26,797,1,"Baseline",11
27,797,1,"Baseline",7
28,797,1,"Baseline",12
29,797,1,"Baseline",5
30,797,1,"Baseline",7
31,797,1,"Baseline",11
32,797,1,"Baseline",16
33,797,1,"Baseline",10
34,797,1,"Baseline",3
35,797,1,"Baseline",3
36,797,1,"Baseline",5
37,797,1,"Baseline",3
38,797,1,"Baseline",2
39,797,1,"Baseline",1
40,797,1,"Baseline",2
41,797,1,"Baseline",1
42,797,1,"Baseline",2
43,797,1,"Baseline",3
44,797,1,"Baseline",2
45,797,1,"Baseline",1
46,797,1,"Baseline",0
47,797,1,"Baseline",1
48,797,1,"Baseline",0
49,797,1,"Baseline",0
50,797,1,"Baseline",0
51,797,1,"Baseline",0
52,797,1,"Baseline",0
53,797,1,"Baseline",0
54,797,1,"Baseline",0
55,797,1,"Baseline",0
56,797,1,"Baseline",0
57,797,1,"Baseline",0
58,797,1,"Baseline",0
59,797,1,"Baseline",0
60,797,1,"Baseline",0
61,797,1,"Baseline",0
62,797,1,"Baseline",0
63,797,1,"Baseline",0
64,797,1,"Baseline",0
65,797,1,"Baseline",0
66,797,1,"Baseline",0
67,797,1,"Baseline",0
68,797,1,"Baseline",0
69,797,1,"Baseline",0
70,797,1,"Baseline",0
71,797,1,"Baseline",1
72,797,1,"Baseline",0
73,797,1,"Baseline",0
1,798,1,"Baseline",0
2,798,1,"Baseline",0
3,798,1,"Baseline",0
4,798,1,"Baseline",0
5,798,1,"Baseline",0
6,798,1,"Baseline",0
7,798,1,"Baseline",0
8,798,1,"Baseline",0
9,798,1,"Baseline",0
10,798,1,"Baseline",0
11,798,1,"Baseline",0
12,798,1,"Baseline",0
13,798,1,"Baseline",0
14,798,1,"Baseline",0
15,798,1,"Baseline",0
16,798,1,"Baseline",0
17,798,1,"Baseline",0
18,798,1,"Baseline",0
19,798,1,"Baseline",0
20,798,1,"Baseline",0
21,798,1,"Baseline",0
22,798,1,"Baseline",0
23,798,1,"Baseline",0
24,798,1,"Baseline",0
25,798,1,"Baseline",0
26,798,1,"Baseline",0
27,798,1,"Baseline",0
28,798,1,"Baseline",0
29,798,1,"Baseline",0
30,798,1,"Baseline",0
31,798,1,"Baseline",0
32,798,1,"Baseline",0
33,798,1,"Baseline",0
34,798,1,"Baseline",0
35,798,1,"Baseline",0
36,798,1,"Baseline",0
37,798,1,"Baseline",0
38,798,1,"Baseline",0
39,798,1,"Baseline",0
40,798,1,"Baseline",0
41,798,1,"Baseline",0
42,798,1,"Baseline",0
43,798,1,"Baseline",0
44,798,1,"Baseline",0
45,798,1,"Baseline",0
46,798,1,"Baseline",0
47,798,1,"Baseline",0
48,798,1,"Baseline",0
49,798,1,"Baseline",0
50,798,1,"Baseline",0
51,798,1,"Baseline",0
52,798,1,"Baseline",0
53,798,1,"Baseline",0
54,798,1,"Baseline",0
55,798,1,"Baseline",0
56,798,1,"Baseline",0
57,798,1,"Baseline",0
58,798,1,"Baseline",0
59,798,1,"Baseline",0
60,798,1,"Baseline",0
61,798,1,"Baseline",0
62,798,1,"Baseline",0
63,798,1,"Baseline",0
64,798,1,"Baseline",0
65,798,1,"Baseline",0
66,798,1,"Baseline",0
67,798,1,"Baseline",0
68,798,1,"Baseline",0
69,798,1,"Baseline",0
70,798,1,"Baseline",0
71,798,1,"Baseline",0
72,798,1,"Baseline",0
73,798,1,"Baseline",0
1,799,1,"Baseline",0
2,799,1,"Baseline",1
3,799,1,"Baseline",0
4,799,1,"Baseline",0
5,799,1,"Baseline",0
6,799,1,"Baseline",0
7,799,1,"Baseline",0
8,799,1,"Baseline",0
9,799,1,"Baseline",0
10,799,1,"Baseline",0
11,799,1,"Baseline",0
12,799,1,"Baseline",0
13,799,1,"Baseline",0
14,799,1,"Baseline",0
15,799,1,"Baseline",0
16,799,1,"Baseline",0
17,799,1,"Baseline",0
18,799,1,"Baseline",0
19,799,1,"Baseline",0
20,799,1,"Baseline",0
21,799,1,"Baseline",0
22,799,1,"Baseline",0
23,799,1,"Baseline",0
24,799,1,"Baseline",0
25,799,1,"Baseline",0
26,799,1,"Baseline",0
27,799,1,"Baseline",0
28,799,1,"Baseline",0
29,799,1,"Baseline",0
30,799,1,"Baseline",0
31,799,1,"Baseline",0
32,799,1,"Baseline",0
33,799,1,"Baseline",0
34,799,1,"Baseline",0
35,799,1,"Baseline",0
36,799,1,"Baseline",0
37,799,1,"Baseline",0
38,799,1,"Baseline",0
39,799,1,"Baseline",0
40,799,1,"Baseline",0
41,799,1,"Baseline",0
42,799,1,"Baseline",0
43,799,1,"Baseline",0
44,799,1,"Baseline",0
45,799,1,"Baseline",0
46,799,1,"Baseline",0
47,799,1,"Baseline",0
48,799,1,"Baseline",0
49,799,1,"Baseline",0
50,799,1,"Baseline",0
51,799,1,"Baseline",0
52,799,1,"Baseline",0
53,799,1,"Baseline",0
54,799,1,"Baseline",0
55,799,1,"Baseline",0
56,799,1,"Baseline",0
57,799,1,"Baseline",0
58,799,1,"Baseline",0
59,799,1,"Baseline",0
60,799,1,"Baseline",0
61,799,1,"Baseline",0
62,799,1,"Baseline",0
63,799,1,"Baseline",0
64,799,1,"Baseline",0
65,799,1,"Baseline",0
66,799,1,"Baseline",0
67,799,1,"Baseline",0
68,799,1,"Baseline",0
69,799,1,"Baseline",0
70,799,1,"Baseline",0
71,799,1,"Baseline",0
72,799,1,"Baseline",0
73,799,1,"Baseline",0
1,800,1,"Baseline",0
2,800,1,"Baseline",0
3,800,1,"Baseline",0
4,800,1,"Baseline",0
5,800,1,"Baseline",0
6,800,1,"Baseline",0
7,800,1,"Baseline",0
8,800,1,"Baseline",0
9,800,1,"Baseline",0
10,800,1,"Baseline",0
11,800,1,"Baseline",0
12,800,1,"Baseline",0
13,800,1,"Baseline",0
14,800,1,"Baseline",0
15,800,1,"Baseline",0
16,800,1,"Baseline",0
17,800,1,"Baseline",0
18,800,1,"Baseline",0
19,800,1,"Baseline",0
20,800,1,"Baseline",0
21,800,1,"Baseline",0
22,800,1,"Baseline",0
23,800,1,"Baseline",0
24,800,1,"Baseline",0
25,800,1,"Baseline",0
26,800,1,"Baseline",0
27,800,1,"Baseline",0
28,800,1,"Baseline",0
29,800,1,"Baseline",0
30,800,1,"Baseline",0
31,800,1,"Baseline",1
32,800,1,"Baseline",0
33,800,1,"Baseline",0
34,800,1,"Baseline",0
35,800,1,"Baseline",1
36,800,1,"Baseline",0
37,800,1,"Baseline",1
38,800,1,"Baseline",0
39,800,1,"Baseline",4
40,800,1,"Baseline",3
41,800,1,"Baseline",2
42,800,1,"Baseline",2
43,800,1,"Baseline",6
44,800,1,"Baseline",1
45,800,1,"Baseline",8
46,800,1,"Baseline",3
47,800,1,"Baseline",8
48,800,1,"Baseline",10
49,800,1,"Baseline",6
50,800,1,"Baseline",9
51,800,1,"Baseline",19
52,800,1,"Baseline",17
53,800,1,"Baseline",25
54,800,1,"Baseline",16
55,800,1,"Baseline",19
56,800,1,"Baseline",24
57,800,1,"Baseline",20
58,800,1,"Baseline",24
59,800,1,"Baseline",24
60,800,1,"Baseline",16
61,800,1,"Baseline",22
62,800,1,"Baseline",17
63,800,1,"Baseline",29
64,800,1,"Baseline",10
65,800,1,"Baseline",15
66,800,1,"Baseline",8
67,800,1,"Baseline",12
68,800,1,"Baseline",7
69,800,1,"Baseline",3
70,800,1,"Baseline",2
71,800,1,"Baseline",2
72,800,1,"Baseline",3
73,800,1,"Baseline",2
1,801,1,"Baseline",0
2,801,1,"Baseline",1
3,801,1,"Baseline",1
4,801,1,"Baseline",2
5,801,1,"Baseline",0
6,801,1,"Baseline",1
7,801,1,"Baseline",1
8,801,1,"Baseline",3
9,801,1,"Baseline",0
10,801,1,"Baseline",3
11,801,1,"Baseline",5
12,801,1,"Baseline",5
13,801,1,"Baseline",6
14,801,1,"Baseline",8
15,801,1,"Baseline",14
16,801,1,"Baseline",6
17,801,1,"Baseline",8
18,801,1,"Baseline",11
19,801,1,"Baseline",18
20,801,1,"Baseline",13
21,801,1,"Baseline",14
22,801,1,"Baseline",20
23,801,1,"Baseline",14
24,801,1,"Baseline",24
25,801,1,"Baseline",20
26,801,1,"Baseline",21
27,801,1,"Baseline",15
28,801,1,"Baseline",23
29,801,1,"Baseline",26
30,801,1,"Baseline",13
31,801,1,"Baseline",19
